Lead ID,Date,Time,Lead Name,Responsible User Name,Price,Pipeline ID,Status ID
L_59b4a875,2025-07-05,15:55:25,Lead_1e4e2d45,User 8,0,11407743,87578751
L_cc60b1bc,2025-07-05,15:46:41,Lead_1b3ce4bf,User 8,0,11407743,87578751
L_c0fed13f,2025-07-05,15:40:01,Lead_c3068e1f,User 6,0,11407743,87578751
L_888ecb95,2025-07-05,15:38:03,Lead_b4925d29,User 3,0,11407743,87578751
L_255534b7,2025-07-05,15:33:41,Lead_9d0abe5a,User 5,0,11407743,87578751
L_0db4c455,2025-07-05,15:23:35,Lead_93fd1d2f,User 5,0,11407743,87578751
L_11d61e6b,2025-07-05,15:21:42,Lead_ed7da3cf,User 7,0,11407743,87578751
L_bd45ab6d,2025-07-05,15:17:57,Lead_9348e640,User 6,0,11407743,87578751
L_95c96dac,2025-07-05,15:10:04,Lead_9863376f,User 6,0,11407743,87578751
L_1f147dfa,2025-07-05,14:55:48,Lead_2d76e318,User 3,0,11407743,87578751
L_29b76b16,2025-07-05,14:50:30,Lead_62a7d5f7,User 8,0,11407743,87578751
L_609354ce,2025-07-05,14:46:52,Lead_2388a594,User 7,0,11407743,87578751
L_8a552cea,2025-07-05,14:45:10,Lead_e6f6d515,User 5,0,11407743,87578755
L_1e9890d9,2025-07-05,14:44:56,Lead_92f89999,User 3,0,11407743,87578751
L_225d5860,2025-07-05,14:44:35,Lead_7737271b,User 8,0,11407743,87578751
L_58d7b75c,2025-07-05,14:28:04,Lead_3ba5e4ef,User 8,0,11407743,87578751
L_626e60ee,2025-07-05,14:27:20,Lead_581dad8a,User 5,0,11407743,87578751
L_670b189c,2025-07-05,14:25:47,Lead_4822e2c5,User 5,0,11407743,87578751
L_a67c02da,2025-07-05,14:21:45,Lead_98ce0a9e,User 8,0,11407743,87578751
L_dce06149,2025-07-05,14:21:22,Lead_658c6cd6,User 2,0,11407743,87578751
L_e0866f55,2025-07-05,14:18:35,Lead_ae0ff49c,User 2,0,11407743,87578751
L_9f731144,2025-07-05,14:13:58,Lead_32c11d42,User 8,0,11407743,87578751
L_2f4721da,2025-07-05,14:06:35,Lead_e6f95129,User 8,0,11407743,87578751
L_950aa4e1,2025-07-05,14:00:32,Lead_8c51d609,User 3,0,11407743,87578751
L_c9de83ef,2025-07-05,13:57:50,Lead_b8d48998,User 8,0,11407743,87578751
L_f01622e2,2025-07-05,13:55:59,Lead_c25ee07b,User 1,0,11407743,87578751
L_7e57d9ae,2025-07-05,13:54:23,Lead_915e016f,User 7,0,11407743,87578751
L_c8704bd9,2025-07-05,13:41:37,Lead_f4c7de1c,User 8,0,11407743,87578751
L_98a6dbb2,2025-07-05,13:27:18,Lead_b77a1b56,User 7,0,11407743,87578751
L_b6cde119,2025-07-05,13:27:12,Lead_96172aac,User 1,0,11407743,87578751
L_006b95ad,2025-07-05,13:26:27,Lead_31eadb73,User 10,0,11407743,87578751
L_edfbe5bc,2025-07-05,13:25:57,Lead_7652841d,User 5,0,11407743,87578751
L_9cb83da3,2025-07-05,13:24:20,Lead_ab90d23f,User 6,0,11407743,87578751
L_1d98f4e2,2025-07-05,13:20:04,Lead_9f9aa050,User 3,0,11407743,87578751
L_1b659888,2025-07-05,13:19:29,Lead_c70f855c,User 5,0,11407743,87578751
L_a3fdc787,2025-07-05,13:17:55,Lead_afeb54f6,User 4,0,11407743,87578751
L_542e77e3,2025-07-05,13:12:37,Lead_29d7b6af,User 5,0,11407743,87578751
L_c7750c15,2025-07-05,13:12:29,Lead_c6facd5d,User 5,0,11407743,87578751
L_bcf0f9a0,2025-07-05,13:03:09,Lead_8c5bca55,User 2,0,11407743,87578751
L_2dd0c3b3,2025-07-05,12:59:47,Lead_87bf3c06,User 5,0,11407743,87578751
L_ae846966,2025-07-05,12:54:20,Lead_eebdb6b8,User 1,0,11407743,87578751
L_320e769c,2025-07-05,12:43:05,Lead_2b475c83,User 6,0,11407743,87578751
L_4ee29645,2025-07-05,12:06:40,Lead_31784075,User 7,0,11407743,87578751
L_c52e51d8,2025-07-05,12:02:37,Lead_f0ec7163,User 5,0,11407743,87578751
L_644325de,2025-07-05,11:44:36,Lead_a8d3e6d6,User 4,0,11407743,87578751
L_262c9988,2025-07-05,11:21:42,Lead_1c29cc8d,User 1,0,11407743,87578751
L_767cb96f,2025-07-05,10:57:32,Lead_1c316877,User 6,0,11407743,87578751
L_a2782464,2025-07-05,10:51:17,Lead_c652dbe3,User 4,0,11407743,87578751
L_18fe6e72,2025-07-05,10:41:19,Lead_79d0cb09,User 6,0,11407743,87578751
L_6936ed82,2025-07-05,10:30:20,Lead_a549f55a,User 4,0,11407743,87578751
L_62038630,2025-07-05,10:28:01,Lead_2c0b8220,User 5,0,11407743,87578751
L_1b8f8e74,2025-07-05,10:02:17,Lead_6dbe3c02,User 1,0,11407743,87578751
L_bbae5c77,2025-07-05,09:58:08,Lead_a7a7d2ff,User 6,0,11407743,87578751
L_51305799,2025-07-05,09:56:51,Lead_4c9f263f,User 5,0,11407743,142
L_bf17ca4b,2025-07-05,09:40:36,Lead_e29304ad,User 4,0,11407743,87578751
L_b5eaffa6,2025-07-05,09:40:13,Lead_7c641297,User 4,0,11407743,87578751
L_d18e3879,2025-07-05,09:11:51,Lead_f9a02ebd,User 7,0,11407743,87578751
L_b0a1aa83,2025-07-05,09:09:58,Lead_54d3f426,User 2,0,11407743,87578751
L_d2e5a134,2025-07-05,08:46:03,Lead_73610b46,User 8,0,11407743,87578751
L_c12028a1,2025-07-05,08:45:05,Lead_355ba00f,User 1,0,11407743,87578751
L_04ad43a4,2025-07-05,08:40:31,Lead_eaf311d4,User 1,0,11407743,87578751
L_975b56ac,2025-07-05,08:26:24,Lead_da420f35,User 1,0,11407743,87578751
L_13933446,2025-07-05,08:10:38,Lead_61608dd3,User 8,0,11407743,87578751
L_3beeccbe,2025-07-05,08:06:38,Lead_a9959600,User 1,0,11407743,87578751
L_a0393133,2025-07-05,08:03:43,Lead_a352a024,User 6,0,11407743,87578751
L_ceaedcab,2025-07-05,07:46:37,Lead_10aa89ff,User 6,0,11407743,87578751
L_219643eb,2025-07-05,07:39:17,Lead_1b749767,User 6,0,11407743,87578751
L_949731a3,2025-07-05,06:50:02,Lead_46d1acee,User 1,0,11407743,87578751
L_f841c7af,2025-07-05,06:14:21,Lead_b76f8ea0,User 2,0,11407743,87578751
L_581afdbe,2025-07-05,06:12:02,Lead_7ea24d7b,User 2,0,11407743,87578751
L_32305778,2025-07-05,05:55:11,Lead_5207c1f6,User 6,0,11407743,87578751
L_f686a80c,2025-07-04,20:54:50,Lead_627395b4,User 3,0,11407743,87578751
L_e0585e44,2025-07-04,20:52:30,Lead_b61107aa,User 6,0,11407743,87578751
L_b27d3027,2025-07-04,20:48:11,Lead_935ada55,User 7,0,11407743,87578751
L_ba685a7a,2025-07-04,20:36:01,Lead_7cb9bdb8,User 7,0,11407743,87578751
L_73544415,2025-07-04,20:20:40,Lead_2822101b,User 7,0,11407743,87578751
L_fe19facb,2025-07-04,20:20:04,Lead_bfba9015,User 3,0,11407743,87578751
L_a4dc5b74,2025-07-04,20:13:21,Lead_4960588c,User 8,0,11407743,87578751
L_48d88d04,2025-07-04,20:12:07,Lead_3bf32de9,User 4,0,11407743,87578751
L_745a4296,2025-07-04,20:07:13,Lead_92912757,User 3,0,11407743,87578751
L_0ef67f9c,2025-07-04,19:47:24,Lead_4512460a,User 8,0,11407743,87578751
L_0ce9fe6b,2025-07-04,19:43:58,Lead_546b38b6,User 3,0,11407743,87578751
L_459e2ba3,2025-07-04,19:38:48,Lead_ff0907af,User 4,0,11407743,87578751
L_dc22dd2a,2025-07-04,19:37:24,Lead_8c04c9c9,User 8,0,11407743,87578751
L_69d76b5c,2025-07-04,19:35:50,Lead_b0feee33,User 7,0,11407743,87578751
L_ca218907,2025-07-04,19:34:37,Lead_f2d087d7,User 6,0,11407743,87578751
L_41cfd8bc,2025-07-04,19:21:03,Lead_d6d3c29b,User 7,0,11407743,87578751
L_68b5f133,2025-07-04,19:20:15,Lead_d86854b5,User 3,0,11407743,87578751
L_b3eeeb9a,2025-07-04,19:06:17,Lead_13a29dcb,User 8,0,11407743,87578751
L_2247120b,2025-07-04,18:58:12,Lead_e79b8527,User 8,0,11407743,87578751
L_9820c4aa,2025-07-04,18:48:23,Lead_48751108,User 3,0,11407743,142
L_28ac85e3,2025-07-04,18:22:36,Lead_dfb046cf,User 8,0,11407743,87578751
L_e510a65a,2025-07-04,18:20:50,Lead_db844a9d,User 7,0,11407743,87578751
L_00efa67d,2025-07-04,17:55:12,Lead_2fa5b951,User 6,0,11407743,87578751
L_24414eb0,2025-07-04,17:39:57,Lead_5f851b7d,User 7,0,11407743,87578751
L_d3356e75,2025-07-04,17:36:57,Lead_bb68ea68,User 8,0,11407743,87578751
L_8dbd4fcf,2025-07-04,17:33:29,Lead_e160c52a,User 5,0,11407743,87578759
L_f88467e6,2025-07-04,17:28:32,Lead_edd12a37,User 4,0,11407743,87578751
L_39876c55,2025-07-04,17:27:32,Lead_fba4da69,User 8,0,11407743,87578751
L_311ca8d4,2025-07-04,17:04:35,Lead_3482745d,User 3,0,11407743,87578751
L_143ede82,2025-07-04,17:04:35,Lead_5085c3c2,User 8,0,11407743,87578751
L_872c22bb,2025-07-04,16:46:43,Lead_6834972b,User 3,0,11407743,87578751
L_13cf8b36,2025-07-04,16:24:54,Lead_5cb33e74,User 7,0,11407743,87578751
L_06b3a74d,2025-07-04,16:18:40,Lead_748755d8,User 3,0,11407743,87578751
L_4fd9e3f7,2025-07-04,16:15:21,Lead_8d78f359,User 8,0,11407743,87578751
L_cc720d86,2025-07-04,16:10:32,Lead_d770ce38,User 8,0,11407743,87578751
L_04ffac0a,2025-07-04,16:00:18,Lead_1644f565,User 3,0,11407743,87578751
L_fd9dccb0,2025-07-04,15:58:23,Lead_ba81003e,User 7,0,11407743,87578751
L_a801e8c1,2025-07-04,15:58:08,Lead_edbc9c0c,User 8,0,11407743,87578751
L_63ce1cf0,2025-07-04,15:49:54,Lead_19b60811,User 3,0,11407743,87578751
L_ec51bb3a,2025-07-04,15:39:01,Lead_6e674374,User 6,0,11407743,87578751
L_68a1be5d,2025-07-04,15:38:09,Lead_240df461,User 8,0,11407743,87578751
L_f21eed22,2025-07-04,15:36:10,Lead_29c4354b,User 3,0,11407743,87578751
L_a2bab515,2025-07-04,15:25:11,Lead_22dd6906,User 9,0,11407743,87578751
L_ca9aa734,2025-07-04,15:12:21,Lead_ffab5410,User 5,0,11407743,87578751
L_efd7c792,2025-07-04,15:11:38,Lead_3eb5a918,User 3,0,11407743,87578751
L_59edbe57,2025-07-04,15:03:32,Lead_d9e85089,User 7,0,11407743,87578751
L_ca6214f7,2025-07-04,14:46:47,Lead_dd5674d0,User 8,0,11407743,87578751
L_0933cbd5,2025-07-04,14:44:15,Lead_5fe5bb7b,User 8,0,11407743,87578751
L_ccf4d968,2025-07-04,14:41:44,Lead_1884aa91,User 5,0,11407743,87578751
L_8e0fe336,2025-07-04,14:37:50,Lead_657cc496,User 3,0,11407743,87578751
L_30baf363,2025-07-04,14:30:35,Lead_c7bcb4d2,User 2,0,11407743,87578751
L_2a77c258,2025-07-04,14:17:50,Lead_5d540a0f,User 3,0,11407743,87578751
L_8abaec50,2025-07-04,14:08:39,Lead_78f91ecf,User 5,0,11407743,87578751
L_3153b420,2025-07-04,14:07:13,Lead_ac80d3cb,User 3,0,11407743,87578751
L_b0549622,2025-07-04,14:04:18,Lead_d44f058d,User 8,0,11407743,87578751
L_a721da12,2025-07-04,13:59:17,Lead_b8d83d5e,User 5,0,11407743,87578751
L_00430bb6,2025-07-04,13:55:14,Lead_1591529f,User 5,0,11407743,143
L_6e4a70e8,2025-07-04,13:53:10,Lead_4ea0e69a,User 1,0,11407743,87578751
L_4542eb7a,2025-07-04,13:47:17,Lead_56381e1f,User 6,0,11407743,87578751
L_202823b3,2025-07-04,13:41:14,Lead_45c1fd96,User 3,0,11407743,142
L_ee81c8a4,2025-07-04,13:28:10,Lead_6bc4bd75,User 8,0,11407743,87578751
L_259d196b,2025-07-04,13:18:49,Lead_a2929e57,User 1,0,11407743,87578751
L_4126c127,2025-07-04,12:58:31,Lead_8fe6b7c8,User 6,0,11407743,87578751
L_222a43bd,2025-07-04,12:53:28,Lead_0cbe85fc,User 1,0,11407743,87578751
L_7218f670,2025-07-04,12:34:42,Lead_1690363f,User 6,0,11407743,87578751
L_c69719cb,2025-07-04,12:02:41,Lead_393a23d0,User 6,0,11407743,87578751
L_08b5ba25,2025-07-04,12:00:57,Lead_e32a980f,User 5,0,11407743,87578751
L_81ca6958,2025-07-04,11:22:41,Lead_106919e5,User 6,0,11407743,87578751
L_67963983,2025-07-04,11:18:40,Lead_1c147436,User 6,0,11407743,87578751
L_e76e442a,2025-07-04,10:57:04,Lead_16baae32,User 4,0,11407743,87578751
L_92f78efe,2025-07-04,10:37:14,Lead_f8d4aace,User 9,0,11407743,87578751
L_05ee0368,2025-07-04,10:34:25,Lead_6e0fc46b,User 5,0,11407743,87578751
L_014ae9bc,2025-07-04,10:19:54,Lead_a549f55a,User 6,0,11407743,87578751
L_f63902c3,2025-07-04,10:12:47,Lead_d61fe1f2,User 10,0,11407743,87578751
L_62a43f0d,2025-07-04,10:09:49,Lead_67287a05,User 6,0,11407743,87578751
L_bd74f724,2025-07-04,09:56:45,Lead_5e612bb0,User 9,0,11407743,87578751
L_f6b906a3,2025-07-04,09:18:08,Lead_3c752719,User 4,0,11407743,87578751
L_6b391ce3,2025-07-04,09:10:51,Lead_f9b16acd,User 6,0,11407743,87578751
L_1309714a,2025-07-04,09:09:44,Lead_c1294721,User 6,0,11407743,87578751
L_e65ae835,2025-07-04,09:08:49,Lead_36304df7,User 6,0,11407743,87578751
L_1c669414,2025-07-04,09:07:23,Lead_156de70a,User 6,0,11407743,87578751
L_cd23d819,2025-07-04,09:06:54,Lead_b52235d7,User 6,0,11407743,87578751
L_fbb04efc,2025-07-04,09:01:51,Lead_e5542380,User 5,0,11407743,142
L_a29673ae,2025-07-04,09:00:07,Lead_b177b711,User 6,0,11407743,87578751
L_306b82c6,2025-07-04,08:53:55,Lead_83637d66,User 6,0,11407743,87578751
L_fe29873c,2025-07-04,08:42:54,Lead_a186c8af,User 6,0,11407743,87578751
L_41f4a64a,2025-07-04,08:41:20,Lead_9a643d58,User 6,0,11407743,87578751
L_77ae947f,2025-07-04,08:41:19,Lead_7878b989,User 6,0,11407743,87578751
L_6def761b,2025-07-04,08:40:13,Lead_545cd6a0,User 6,0,11407743,87578751
L_47e781e1,2025-07-04,08:37:00,Lead_f0c5d98d,User 6,0,11407743,87578751
L_7087138b,2025-07-04,08:25:51,Lead_fa4389b3,User 6,0,11407743,87578751
L_3f27b16e,2025-07-04,08:23:01,Lead_9317455e,User 6,0,11407743,87578751
L_00e2a427,2025-07-04,08:19:30,Lead_41e99cc2,User 6,0,11407743,87578751
L_12e18459,2025-07-04,07:55:58,Lead_ffc670d0,User 1,0,11407743,87578751
L_14ac1c9d,2025-07-04,07:43:50,Lead_1dfa6cb7,User 1,0,11407743,87578751
L_4575847b,2025-07-04,07:25:30,Lead_ccaa347a,User 8,0,11407743,87578751
L_4dd2cc2b,2025-07-04,07:20:04,Lead_950faaa0,User 6,0,11407743,87578751
L_31772fd6,2025-07-04,07:14:32,Lead_11714d56,User 8,0,11407743,87578751
L_e4caf179,2025-07-04,06:40:39,Lead_85c8fd4c,User 4,0,11407743,87578751
L_1328a753,2025-07-04,05:46:48,Lead_3a0984ad,User 6,0,11407743,87578751
L_22ddd745,2025-07-04,05:40:48,Lead_588f061e,User 6,0,11407743,87578751
L_9f9c0613,2025-07-04,05:29:53,Lead_231533e1,User 9,0,11407743,87578751
L_b9ea1bd0,2025-07-04,04:27:52,Lead_089ed0f6,User 6,0,11407743,87578751
L_35febb1c,2025-07-03,21:10:24,Lead_17a315f6,User 6,0,11407743,87578751
L_33671f13,2025-07-03,20:48:51,Lead_70ede0ba,User 8,0,11407743,87578751
L_4561fda4,2025-07-03,20:31:22,Lead_d918d8f9,User 7,0,11407743,87578751
L_b312e1d1,2025-07-03,20:19:55,Lead_c71a73c2,User 8,0,11407743,87578751
L_1f11378d,2025-07-03,19:44:46,Lead_99ea0c50,User 8,0,11407743,87578751
L_29c1b0a4,2025-07-03,19:29:53,Lead_fecf3bf8,User 7,0,11407743,87578751
L_b21ea4a1,2025-07-03,19:17:34,Lead_fd9d9d72,User 8,0,11407743,87578751
L_70fcfdf2,2025-07-03,19:16:50,Lead_c2339e81,User 9,0,11407743,87578751
L_cb9d05af,2025-07-03,19:09:24,Lead_60fb2db1,User 5,0,11407743,87578755
L_a590196b,2025-07-03,19:08:26,Lead_17f74b51,User 8,0,11407743,87578751
L_3101087c,2025-07-03,19:07:31,Lead_8c59d456,User 5,36288,11407743,87578755
L_52e91430,2025-07-03,19:06:53,Lead_6d47b8cf,User 8,0,11407743,87578751
L_a7007c3e,2025-07-03,18:36:12,Lead_4620a171,User 5,0,11407743,87578763
L_4f2289aa,2025-07-03,18:00:13,Lead_61f92748,User 8,0,11407743,87578751
L_9398c9ce,2025-07-03,17:51:00,Lead_33bcb0d4,User 7,0,11407743,87578751
L_aa94ffc4,2025-07-03,17:29:53,Lead_7217e0b0,User 7,0,11407743,87578751
L_48a1855d,2025-07-03,17:24:42,Lead_863ac687,User 8,0,11407743,87578751
L_cb3b7df9,2025-07-03,17:20:18,Lead_be46af00,User 7,0,11407743,87578751
L_7b362c73,2025-07-03,17:09:06,Lead_26847338,User 7,0,11407743,87578751
L_56ef10f3,2025-07-03,17:05:07,Lead_2167fe94,User 10,0,11407743,87578751
L_9d0ab407,2025-07-03,17:04:16,Lead_531c4fb9,User 6,0,11407743,87578751
L_2e69dd7a,2025-07-03,17:02:01,Lead_572a2b51,User 8,0,11407743,87578751
L_a6474fb7,2025-07-03,16:57:53,Lead_ef51ecec,User 8,0,11407743,87578751
L_59b6351f,2025-07-03,16:44:16,Lead_2c8ee1bc,User 5,0,11407743,87578751
L_6ca6abf1,2025-07-03,16:30:43,Lead_46edb1c7,User 8,0,11407743,87578759
L_89854182,2025-07-03,16:28:37,Lead_c3fee664,User 8,0,11407743,87578751
L_3ef96d23,2025-07-03,16:16:51,Lead_b73d31ba,User 8,0,11407743,87578751
L_ada8fe62,2025-07-03,15:42:44,Lead_1e1cbca4,User 7,0,11407743,87578751
L_1684c085,2025-07-03,15:30:59,Lead_3433320d,User 7,0,11407743,87578751
L_7ec51776,2025-07-03,15:24:05,Lead_82ba4da6,User 7,0,11407743,87578751
L_075abc79,2025-07-03,15:11:24,Lead_b7a95e54,User 2,0,11407743,87578751
L_a10f8d25,2025-07-03,15:09:19,Lead_55d1fa92,User 8,0,11407743,87578751
L_4312f45f,2025-07-03,15:09:17,Lead_42a1d093,User 2,0,11407743,87578751
L_5d910978,2025-07-03,15:08:32,Lead_81faa967,User 5,0,11407743,87578751
L_329cb0f1,2025-07-03,15:06:51,Lead_00ed36d6,User 8,0,11407743,87578751
L_d8b0a8a0,2025-07-03,14:54:46,Lead_20430dd7,User 7,0,11407743,87578751
L_b052d8c9,2025-07-03,14:54:08,Lead_5b62e3f3,User 7,0,11407743,87578751
L_3bcae8bf,2025-07-03,14:54:08,Lead_64df2afe,User 4,0,11407743,87578751
L_a5f82798,2025-07-03,14:52:59,Lead_49392e83,User 8,0,11407743,87578751
L_2fb8467f,2025-07-03,14:42:24,Lead_9212ada9,User 7,0,11407743,87578751
L_782a4f4a,2025-07-03,14:02:44,Lead_6a4bc052,User 1,0,11407743,87578751
L_45909113,2025-07-03,13:53:44,Lead_50e1ec0d,User 8,0,11407743,87578751
L_bdb9d3b8,2025-07-03,13:50:44,Lead_a549f55a,User 5,0,11407743,87578751
L_f527f7ae,2025-07-03,13:48:45,Lead_a304c345,User 5,0,11407743,87578751
L_3959b885,2025-07-03,13:45:29,Lead_eb3a9d86,User 8,0,11407743,87578751
L_a855a2ae,2025-07-03,13:34:38,Lead_d1db81ec,User 4,0,11407743,87578751
L_fcf8859a,2025-07-03,12:59:05,Lead_6c8f8645,User 1,0,11407743,87578751
L_6273a8e8,2025-07-03,12:48:16,Lead_0a8ea45d,User 5,0,11407743,87578751
L_bd746fa1,2025-07-03,11:59:52,Lead_60fb2db1,User 6,0,11407743,87578751
L_418fa50d,2025-07-03,11:33:41,Lead_62680253,User 5,46732,11407743,142
L_24f494ea,2025-07-03,11:20:05,Lead_2463f45b,User 7,0,11407743,87578751
L_f114db56,2025-07-03,10:38:39,Lead_97ba8937,User 5,0,11407743,87578751
L_967c789a,2025-07-03,10:30:02,Lead_ce677bc5,User 1,0,11407743,87578751
L_03285783,2025-07-03,10:03:34,Lead_740ddcc6,User 1,0,11407743,87578751
L_38e2f772,2025-07-03,09:44:13,Lead_9c72b53b,User 5,0,11407743,87578751
L_ce316d97,2025-07-03,09:43:38,Lead_15cc86f5,User 1,0,11407743,87578751
L_b268e783,2025-07-03,09:33:18,Lead_cdf7283c,User 1,0,11407743,87578751
L_2b7f0c91,2025-07-03,08:48:25,Lead_f968aa22,User 1,0,11407743,87578751
L_1c72311e,2025-07-03,08:39:38,Lead_97ed0ba8,User 6,0,11407743,87578751
L_bbbb1298,2025-07-03,08:29:50,Lead_2bb55f45,User 6,0,11407743,87578751
L_8095484c,2025-07-03,08:23:02,Lead_584cbd48,User 1,0,11407743,87578751
L_d55af2e7,2025-07-03,08:08:00,Lead_478ea1ea,User 2,0,11407743,87578751
L_8e6e29c3,2025-07-03,08:03:27,Lead_4c0a4523,User 10,0,11407743,87578751
L_83225537,2025-07-03,06:49:06,Lead_abb945eb,User 5,0,11407743,87578751
L_e1b72a24,2025-07-03,05:59:21,Lead_a3f435cb,User 6,0,11407743,87578751
L_813ed461,2025-07-03,04:15:36,Lead_0bb02ea9,User 6,0,11407743,87578751
L_5dd6b384,2025-07-03,02:35:22,Lead_19807055,User 6,0,11407743,87578751
L_0fd11295,2025-07-03,00:23:45,Lead_a783f9ef,User 6,0,11407743,87578751
L_8a47465d,2025-07-02,23:11:49,Lead_81f9c42a,User 6,0,11407743,87578751
L_95318e68,2025-07-02,22:06:17,Lead_ae5aac5a,User 1,0,11407743,87578751
L_adaf7923,2025-07-02,20:58:25,Lead_671b4e0f,User 6,0,11407743,87578751
L_69f955ec,2025-07-02,20:48:48,Lead_7adda0f0,User 10,0,11407743,87578751
L_5c02d59c,2025-07-02,20:31:34,Lead_da82a1ee,User 7,0,11407743,87578751
L_a478d8ea,2025-07-02,20:23:43,Lead_a6ac5629,User 3,0,11407743,87578751
L_3c741ca8,2025-07-02,20:13:22,Lead_ca424982,User 8,0,11407743,87578751
L_b28eab27,2025-07-02,20:01:34,Lead_1b174115,User 8,0,11407743,87578751
L_4c694051,2025-07-02,19:52:35,Lead_04c9f0cd,User 7,0,11407743,87578751
L_e26ad90d,2025-07-02,19:47:37,Lead_30c3403c,User 3,0,11407743,87578751
L_66cca85e,2025-07-02,19:34:59,Lead_02b798d3,User 7,0,11407743,87578751
L_81be9de5,2025-07-02,19:29:37,Lead_bfba9015,User 3,0,11407743,87578751
L_e7a345dc,2025-07-02,19:28:44,Lead_6276f747,User 7,0,11407743,87578751
L_ac23013f,2025-07-02,19:26:33,Lead_4cdfc992,User 8,0,11407743,87578751
L_ee08a400,2025-07-02,19:07:09,Lead_2cf6c624,User 6,0,11407743,87578751
L_3b567fa2,2025-07-02,18:57:59,Lead_7c3bdab8,User 7,0,11407743,87578751
L_cd03f62d,2025-07-02,18:38:54,Lead_a9d8893c,User 7,0,11407743,87578751
L_2f03cfaa,2025-07-02,18:38:12,Lead_6d2f110f,User 3,0,11407743,142
L_1cbaba77,2025-07-02,18:34:10,Lead_f657b4c4,User 8,0,11407743,87578751
L_f034da8f,2025-07-02,18:30:03,Lead_2da6beb9,User 8,0,11407743,87578751
L_a9d092f9,2025-07-02,18:27:12,Lead_eeeffaec,User 3,0,11407743,87578751
L_ca24147c,2025-07-02,18:11:45,Lead_d5e9aa2d,User 3,0,11407743,87578751
L_74269590,2025-07-02,18:06:17,Lead_17bd44e3,User 8,0,11407743,87578751
L_9b68e8f4,2025-07-02,17:58:58,Lead_d930f07f,User 3,0,11407743,87578751
L_963a8d8f,2025-07-02,17:54:42,Lead_0602c3e1,User 3,0,11407743,87578751
L_03bb6941,2025-07-02,17:50:10,Lead_9dfb9415,User 6,0,11407743,87578751
L_e86acc4f,2025-07-02,17:44:02,Lead_c9d49ac3,User 7,0,11407743,87578751
L_49e539a2,2025-07-02,17:34:25,Lead_46494576,User 8,0,11407743,87578751
L_ea109c03,2025-07-02,17:26:28,Lead_94231b27,User 6,0,11407743,87578751
L_be6db607,2025-07-02,17:06:53,Lead_ef24316e,User 8,0,11407743,87578751
L_2fbfd994,2025-07-02,16:59:13,Lead_6d5149e1,User 7,0,11407743,87578751
L_45f2df89,2025-07-02,16:56:32,Lead_b10981d9,User 3,0,11407743,87578751
L_e3473044,2025-07-02,16:28:01,Lead_68e4e5d4,User 3,0,11407743,87578751
L_2b643610,2025-07-02,16:19:35,Lead_da1d9c47,User 3,0,11407743,142
L_620b82b7,2025-07-02,16:13:42,Lead_312a82f9,User 7,0,11407743,87578751
L_d59ec956,2025-07-02,16:05:57,Lead_97a94810,User 3,0,11407743,87578751
L_dbe83266,2025-07-02,15:57:26,Lead_5b2f88db,User 3,0,11407743,87578751
L_27b913db,2025-07-02,15:52:42,Lead_1373ff15,User 7,0,11407743,87578751
L_e353b0a7,2025-07-02,15:50:49,Lead_e1280ea5,User 8,0,11407743,87578751
L_0eea4829,2025-07-02,15:30:25,Lead_f0187f9b,User 7,0,11407743,87578751
L_759c1b8a,2025-07-02,15:26:02,Lead_23a5b9c3,User 7,0,11407743,87578751
L_52b880e7,2025-07-02,15:24:53,Lead_a69f31dd,User 7,0,11407743,87578751
L_01980831,2025-07-02,15:09:03,Lead_9941ca0a,User 3,0,11407743,87578751
L_53df6398,2025-07-02,14:55:16,Lead_c9df90a3,User 8,0,11407743,87578751
L_cf09ab22,2025-07-02,14:52:43,Lead_053a84b5,User 8,0,11407743,87578751
L_fb76422f,2025-07-02,14:38:14,Lead_bb83c49b,User 7,0,11407743,87578751
L_d2cf0d06,2025-07-02,14:33:47,Lead_0af38c39,User 10,0,11407743,87578751
L_2eccc737,2025-07-02,14:32:26,Lead_8186fda8,User 8,0,11407743,87578751
L_5bd809b0,2025-07-02,14:25:20,Lead_9a11ccb8,User 8,0,11407743,87578751
L_b57306f4,2025-07-02,14:19:38,Lead_0d1af2ca,User 3,0,11407743,87578751
L_a78d3e9a,2025-07-02,14:17:06,Lead_3cda698a,User 6,0,11407743,87578751
L_0a56254c,2025-07-02,14:08:14,Lead_14884323,User 10,0,11407743,87578751
L_d2809582,2025-07-02,13:59:31,Lead_b3e28967,User 6,0,11407743,87578751
L_ff87efb3,2025-07-02,13:56:16,Lead_c2e5b6a2,User 6,0,11407743,87578751
L_28081b44,2025-07-02,13:16:47,Lead_ab90d23f,User 6,0,11407743,87578751
L_3c91216f,2025-07-02,13:01:38,Lead_aa72c4c2,User 2,0,11407743,87578751
L_a785645b,2025-07-02,12:29:56,Lead_01d4ff06,User 5,0,11407743,87578751
L_a8313374,2025-07-02,12:09:27,Lead_16a95847,User 6,0,11407743,87578751
L_a4b686f2,2025-07-02,12:06:00,Lead_79298f36,User 6,0,11407743,87578751
L_b6dc1afb,2025-07-02,11:30:11,Lead_f7e22009,User 5,0,11407743,87578755
L_e33f72e4,2025-07-02,11:30:06,Lead_8c37be87,User 10,0,11407743,87578751
L_0733e8ac,2025-07-02,11:25:35,Lead_c19f1078,User 1,0,11407743,87578751
